	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
144_4_ICL_fast_S4_R1_001 - illumina_universal_adapter	0.10048204889908081	0.10090872426595589	0.10129074755955333	0.10179680439003308	0.10292799024639956	0.10335466561327464	0.10415344159079659	0.10579564561911811	0.1063959679376284	0.10861368757708374	0.10916439648084111	0.11063295355752742	0.11363456515007885	0.11437876637137258	0.11493939795808053	0.11598624100936707	0.11681974637721605	0.11717696296343705	0.11766317442801562	0.1181493858925942	0.11853140918619165	0.11906227272404786	0.11985608736009451	0.12117084285104679	0.12175628114513119	0.12304126858723172	0.1245842457860474	0.12626614054617127	0.1283647879902196	0.13588618166676167	0.13918547374783058	0.1426087993657818	0.14874101742924223	0.15251659829193911	0.15760197330411302	0.16235493843744236	0.16890390918482728	0.1759142846894143	0.18364901604939393	0.19072388899315976	0.19966422633163522	0.21014257952745108	0.2202240254052436	0.23212132226299287	0.24354233033911413	0.2592300920839862	0.2744514877301808	0.2918906030158308	0.31167147147781843	0.3352477661684041
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
144_4_ICL_fast_S4_R2_001 - illumina_universal_adapter	0.10146439451118855	0.1019009925610142	0.10229293853756224	0.10280891805099257	0.10394506524883435	0.10438166329866001	0.10518540061765724	0.10683752732892934	0.10743288830596434	0.10962580123804323	0.1101715488003253	0.11162026051111046	0.11459210405481013	0.11532142125167799	0.11587213015543535	0.116785016986889	0.1175540249155592	0.11780705333079908	0.1182089219902977	0.11858598394241986	0.11889358711388794	0.11936987589551594	0.1200396569946803	0.12114603614367032	0.12162232492529833	0.12251040504937552	0.12339352383197742	0.12438083078556045	0.12516472273865653	0.1292578294557721	0.13160454397358504	0.1336883073932075	0.13772683935409485	0.14120970106974956	0.14492574583474296	0.1490535819421856	0.15268032256062375	0.15778554293869881	0.16341666551315479	0.17017401260250192	0.17841976213443658	0.18841190386567386	0.19769457376594446	0.2088278240364988	0.2190481874755995	0.23031043262451145	0.24283781984962274	0.2562334418329101	0.2683738444229486	0.27573647517228134
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
144_4_ICL_fast_S4_R2_001 - polya	0.005397939525117262	0.009004834777654257	0.01229916551724788	0.01675941150353503	0.020023974194276904	0.024330418594830015	0.03133583275794176	0.038886994483335574	0.0423549721745644	0.04599659681742844	0.047405617796411254	0.04907262853210923	0.050814059389936585	0.053522951835445795	0.05576051684080231	0.05775001477239424	0.0610840362437902	0.06459170466682136	0.06877411553049217	0.07336335639513691	0.0759730220111403	0.07952534250744908	0.0864910659387585	0.09876046340715462	0.10472399586045512	0.1068077592800776	0.1079290224534935	0.10923881660297048	0.11021123953212764	0.11136723209587059	0.11293501600206272	0.11505847015348754	0.11771774918424383	0.11964274967665697	0.12170170638890299	0.12368624297901963	0.12716414335319903	0.1283647879902196	0.1313763222657216	0.13517174849431968	0.13732993203607152	0.13903167216209655	0.14167606716842698	0.1448562870540889	0.15065609523870477	0.15804849403688925	0.1624541652669482	0.1668995272288095	0.16899817467285783	0.17025835540758189
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
144_4_ICL_fast_S4_R2_001 - polyg	53.19128615782255	53.195121274782956	53.20162559345706	53.213349243363176	53.23068913181932	53.23915318037617	53.246113942466	53.27918128339882	53.36020495103181	53.428215019975106	53.549068336971736	53.65970129052926	53.8233213710429	53.841063128158545	53.86270449967377	53.8904483212036	53.90473698465244	53.92004272310371	53.92776257043926	53.93881147790474	53.951849883301804	53.96306747637744	53.969800016759415	53.975654399700254	53.98027836995523	53.98480311338069	53.990850988639075	53.99521200779586	53.999329921220344	54.00306581135124	54.00691581233607	54.009723931611084	54.01314229588756	54.01664500296911	54.0198004161474	54.023526383595346	54.02922200360898	54.034947391671466	54.04171466144376	54.05400390427806	54.061093661246254	54.0665461755276	54.073511898958905	54.07801679701847	54.081455006660846	54.085275239596825	54.08900616838624	54.091739867539125	54.09403200730071	54.09558986852395
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
144_4_SCL_fast_S43_R1_001 - polya	0.0025852829837177205	0.008369177194811497	0.013139086012364869	0.017576696245892826	0.020837969491970816	0.023672001701444702	0.027587428445789867	0.033496646694287514	0.04435141729760911	0.05734049423489965	0.061512265601207275	0.06581790582565085	0.07119259806613047	0.07622739632637839	0.08341738826016257	0.08949275580067291	0.09536779476624223	0.10134252330701918	0.10663366618922955	0.11239382478717866	0.11791282955557789	0.124541711594622	0.13002938535367028	0.13640572046885507	0.14240418462277668	0.1474095507227252	0.1523076318512598	0.15744781623387008	0.16265351090875962	0.16833771554464577	0.17359847684203097	0.17897601735608795	0.18435260844561915	0.18943867563025957	0.1948769793139669	0.2002469244318176	0.20594537043559055	0.21216884820212367	0.21891450945783958	0.22510475736597013	0.23070541264358704	0.2361161830160466	0.24122503638930587	0.2458734188675585	0.2508151735242793	0.2558708591240945	0.2613452409397818	0.2664446000677832	0.2717215015821068	0.27749874982152006
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
144_4_SCL_fast_S43_R2_001 - polya	0.010300306680262047	0.017029827719039572	0.020238882616199286	0.02446856887857991	0.027544704342129456	0.030607547862317987	0.035953757367024004	0.04542521643627409	0.054598556204427086	0.0648210100735746	0.06786961222587634	0.07127899569797708	0.07532164532877769	0.08028808502316895	0.08482253655832717	0.08987537388456504	0.09573712090677333	0.10066178592202997	0.10653207776497035	0.11272517394667829	0.11715328993494838	0.12252608332637642	0.12976354648644994	0.14432771871202094	0.1544248485437646	0.16014797958520802	0.16451153470572458	0.1699821188233087	0.17457353583001411	0.1800963382965165	0.18560015227250315	0.19272083621590488	0.1999858326872262	0.2045516152317354	0.209565526152416	0.21403826509339807	0.2184208087044304	0.2228840534001546	0.227230518879207	0.23110417094441754	0.2347670507649034	0.2385267718870195	0.2427165823193171	0.24686461807248003	0.2514693270225465	0.25627246569850237	0.26066830125289575	0.26530054351421	0.2700571603884024	0.2751489241201975
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
144_4_SCL_fast_S43_R2_001 - polyg	1.3669804828034486	1.3684017713185517	1.3692885338256366	1.3702104250401757	1.3712367529525513	1.3718994512715506	1.3728023539955738	1.3763626959672748	1.3835897154575645	1.388248541605601	1.3953084623793521	1.4012053381090146	1.413955160065807	1.4156138047123565	1.4169116680391074	1.4184354944029953	1.4194713165606287	1.4203419388507754	1.4211290117826527	1.421871461761818	1.422629102533396	1.4233297778334266	1.4239620945676008	1.424553586047166	1.4249561420460997	1.4252874912055993	1.4255951047519542	1.425948290675547	1.4262672973162114	1.4265929499285563	1.426928096786159	1.4272527999739781	1.4276202272654577	1.4279943005286178	1.4283645760936747	1.4287642838190309	1.4292086144970992	1.4297156071938695	1.4303308342865793	1.431107463548673	1.432323676366206	1.433308229599447	1.4345861550111563	1.4359941515828982	1.4370442151084184	1.438151244105486	1.4389563561033532	1.439714946299457	1.440436508939055	1.441051736031765
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
144_4_ZIL_fast_S47_R1_001 - polya	0.003520482353941141	0.010467644106226295	0.015420057292548063	0.0197656227865374	0.02305255492450202	0.025757525868557937	0.029653220044887584	0.036133281365219705	0.04740303645910306	0.06078814391900325	0.06490207354304867	0.0692840116116573	0.07477627037917069	0.0801613257688588	0.08711614490527433	0.0933377695112062	0.09958045192349661	0.10566424361508167	0.1109440099729771	0.11707374596934443	0.12290101529256185	0.12930641711762278	0.13493650879948296	0.14108155956411106	0.14671739428406905	0.151947387645117	0.15705677720611153	0.16256052204982047	0.16781157321722698	0.1738475062579972	0.17956757220338931	0.18539867021867193	0.19092347286873942	0.19626832699174304	0.2019769068609396	0.20784246310480892	0.21369270458041748	0.21965589247194908	0.22618381244309607	0.23204553999490019	0.2375282270322506	0.24321766344112122	0.24860846186890712	0.2538212261156617	0.2589497591369822	0.2645128487077016	0.2703745762595057	0.2758649206809865	0.2813533507564347	0.28708873147008757
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
144_4_ZIL_fast_S47_R2_001 - polya	0.01036618376649879	0.0160939070960213	0.019110916443390108	0.02296066631493749	0.025895358782904738	0.0288243082127742	0.03341490999893562	0.042310876012401896	0.05168159984195159	0.06136627642084677	0.06405401825060934	0.06722226093455311	0.07102798084735082	0.07588084803997767	0.08034510298798786	0.08521711364094066	0.09058302557030283	0.09530571723271326	0.10072714519702067	0.1064108385677935	0.1106319715696642	0.11570498855603942	0.12207976084457885	0.13376684337356778	0.1421382785741032	0.14733189936053184	0.1514017990258276	0.1565801050439955	0.16109221864282056	0.1662245803562062	0.17146031675535195	0.17769534178351196	0.18402416976726912	0.18833910572473694	0.19308476953953851	0.19760262617646135	0.20178547225768018	0.20619421117074513	0.21051871885837592	0.2143052953108477	0.2179406384267445	0.22176358745383554	0.2260325791065211	0.23014268003850133	0.23459162021825075	0.23896015786463123	0.24310280267916556	0.24765703189070767	0.2521423446450764	0.2568018628884112
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
144_4_ZIL_fast_S47_R2_001 - polyg	1.1689111735783493	1.1703431044107298	1.1711528727825173	1.1720258145733804	1.172942786322993	1.1735955783201077	1.1745087213776553	1.1776769640615992	1.1833740578546001	1.1874516149040262	1.1931429656589294	1.1981145223055771	1.2083486161958268	1.2097633179139142	1.210967441568416	1.212355342442047	1.2133106011123116	1.2141222838301315	1.2148018766717026	1.2154431825926217	1.2161285184722905	1.2167009079360362	1.2171335501394027	1.2175815071110299	1.2179414041651575	1.218264928644666	1.218609510930533	1.2189368641021066	1.2192642172736803	1.2195839130611235	1.2198959514644365	1.2202769063249228	1.2206310603409527	1.2210330730077976	1.221398713100023	1.2218313553033895	1.222352057424255	1.2228995603895771	1.2234930076596813	1.224258746072719	1.2253518376573305	1.2263204967498234	1.2275763077472053	1.228941236468445	1.2299347820593616	1.2310221306058753	1.231849128091956	1.2325363783176575	1.2332063994290654	1.2338802492325387
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
144_5_HIPL_fast_S56_R1_001 - polya	0.0026486157740350734	0.008277222292934091	0.012549337024771042	0.01687866757890938	0.01994925004241719	0.022748057349993404	0.026672109162830245	0.032698842445243084	0.04326708162282858	0.05536107606178441	0.05934472768951853	0.06339513110993761	0.06860415493195977	0.07374165897610521	0.07990427983648385	0.08535885489588282	0.09092547760728867	0.09617741329603688	0.10106459811761374	0.10656208504373875	0.11162091733221978	0.11763334665905728	0.12267787499196296	0.12891201563021834	0.13461452591958997	0.13957799850423536	0.14443419142206565	0.1494906397179508	0.1543945124876989	0.15986815948786498	0.16496751965047618	0.17030527907267648	0.1752258397905958	0.18011779259736446	0.18523622470074277	0.1902402251595183	0.1958521437302461	0.20150220618250814	0.20762906715394838	0.2131313220652652	0.21844524156150658	0.2237162491910219	0.22851999427174258	0.23333804330803862	0.23793914901810856	0.24300036529918548	0.24819031718044052	0.25299644625375706	0.2579503828680189	0.2630759669491849
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
144_5_HIPL_fast_S56_R2_001 - polya	0.01070889474074307	0.018166023580690603	0.022571641897897458	0.02882723846951585	0.03297300159377057	0.037931706193224175	0.048626296978391895	0.06290164464258813	0.07362007535371477	0.08651032331969824	0.0899194327318226	0.09452530642708432	0.09941964322644885	0.10657877299190999	0.11239571492588442	0.11866799944567404	0.12653517501211486	0.13349166540692525	0.14272010074561992	0.1529951088339108	0.15858557147127555	0.16605700426679842	0.17917849951458334	0.2099963718016683	0.2304796361855651	0.23982488716145844	0.24510543076135735	0.25357337246196276	0.2593140266328686	0.2677056805704055	0.2762499100340794	0.2890304943406519	0.301665655098875	0.30745398912169875	0.31446292735361875	0.3192928963528942	0.3239226099741149	0.32829485239497924	0.3325788870897956	0.33653393080637906	0.33998833607782536	0.34389093195729914	0.3479174954517593	0.3523016578356032	0.35721268258313893	0.36225005893825696	0.36707287595974475	0.3725393709821232	0.3781965854121729	0.38483123680653797
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
144_5_HIPL_fast_S56_R2_001 - polyg	2.5890231111155826	2.59104950482209	2.592334476831275	2.593814936233324	2.595579090754283	2.5964873919333176	2.598096586935544	2.6050101654636286	2.6201222945289824	2.6298918961869444	2.645709687060682	2.6585021913302342	2.6893343675728945	2.6930367080743136	2.695480300485102	2.6986843865339796	2.7002864295584184	2.7016071614565424	2.702570294465282	2.70358110732594	2.704675359927454	2.7054644614766943	2.7060151637663448	2.70642997847803	2.706735129530304	2.7070331286047904	2.7073621195830233	2.707676806605681	2.708005797583914	2.7083753164362774	2.7087019234219145	2.7090189944371676	2.7093360654524212	2.7096888963566133	2.7100751031571475	2.7104803818984493	2.7109142685509013	2.7114053710256547	2.711991833204244	2.712909670353662	2.714816864430375	2.7160374686394713	2.7178302310715816	2.7200640321339318	2.721239340483706	2.722550536411446	2.7234254616941382	2.7241001315987754	2.7247748015034126	2.7254089435339197
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
144_5_Hyp_fast_S10_R1_001 - illumina_universal_adapter	0.14296207617696052	0.14333239124634098	0.14375794668518707	0.14420805339935117	0.14520442598934172	0.14562179766974845	0.14660998650129964	0.1485229400364971	0.14919196228891377	0.15227314734132807	0.15302196123852838	0.1549062716191881	0.1586789842597273	0.15976537819255066	0.16079857769551828	0.16235758367821396	0.1642193887231655	0.16521985319237573	0.16656403551603854	0.16786320716828496	0.16922375700882647	0.17092188688499108	0.1726343383384245	0.17508332805139923	0.17702697068074427	0.17974193254299778	0.18270649903765138	0.18665107060541686	0.19149585560151053	0.21584049101895936	0.22069550571310223	0.22685173799910135	0.23988437331376214	0.24532861861553804	0.25311751071018695	0.2596420121259567	0.26948911946810156	0.27881451220973796	0.28845088777206956	0.2966121408757088	0.3074392532909655	0.31878808030673056	0.32947811476812816	0.3426294145801595	0.3552794591877808	0.37752496056553697	0.3946208319453338	0.41396723689595116	0.43423226873138526	0.45860554730337183
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
144_5_Hyp_fast_S10_R2_001 - illumina_universal_adapter	0.14609440971962076	0.1464810923058799	0.14691687744277518	0.14736903009654911	0.14837563238458884	0.14880937158187427	0.14980779011147466	0.15175552462003936	0.15241636311401666	0.15553642101901788	0.15627500521816898	0.15813885620273035	0.16190133914522034	0.16297954931960437	0.16399228942647362	0.16554106571112012	0.16731284941323885	0.16819464938507853	0.16936288090229537	0.17049428550653517	0.17163591980882412	0.17319083391230014	0.1747211967404581	0.17688170896844585	0.17862280357641702	0.18072193761610963	0.18287426608565802	0.1856874330491837	0.18793182880117473	0.20114041492228152	0.20480673870310917	0.20839327083915318	0.21616784135653325	0.22101671823184663	0.22641390692259625	0.23206274618535583	0.23749471584947268	0.2446780098196099	0.2519820142267275	0.2604337907549636	0.27045480296394453	0.2815028768570636	0.2916834723556118	0.30415347427756745	0.3157785031406605	0.32973590315896756	0.3446160219413111	0.3604290891857402	0.3739097852749553	0.3809560012912334
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
